,game_id,home_team,away_team,posteam,defteam,game_date,drive,yards_gained,total_home_score,total_away_score,punt_blocked,first_down_rush,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,interception,punt_inside_twenty,punt_in_endzone,kickoff_inside_twenty,kickoff_in_endzone,solo_tackle,tackled_for_loss,own_kickoff_recovery,rush_attempt,sack,punt_attempt,fumble,fourth_down_converted_away,interception_away,own_kickoff_recovery_away,sack_away,punt_blocked_away,punt_inside_twenty_away,punt_in_endzone_away,yards_gained_away,Pass_comp_percentage,Pass_comp_percentage_away,rush_attempt_away,third_down_converted_away,away_drive,away_first_down_rush,away_first_down_pass,away_third_down_failed,away_fourth_down_failed,away_kickoff_inside_twenty,away_kickoff_in_endzone,away_solo_tackle,away_tackled_for_loss,away_punt_attempt,away_fumble
313,2010100309,OAK,HOU,OAK,HOU,2010-10-03,12,363.0,24,31,0.0,8.0,14.0,5.0,7.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,46.0,2.0,0.0,25.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,441.0,0.6486486486486487,0.5517241379310345,36.0,6.0,12,10.0,11.0,7.0,0.0,0.0,0.0,40.0,2.0,6.0,0.0
314,2010100310,PHI,WAS,PHI,WAS,2010-10-03,10,353.0,12,17,0.0,5.0,14.0,5.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,50.0,0.0,0.0,25.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,293.0,0.6585365853658537,0.4444444444444444,35.0,5.0,9,8.0,5.0,6.0,0.0,1.0,1.0,37.0,3.0,5.0,0.0
315,2010100311,SD,ARI,ARI,SD,2010-10-03,10,419.0,40,9,0.0,9.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,4.0,0.0,38.0,1.0,1.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,124.0,0.7619047619047619,0.5769230769230769,14.0,4.0,10,3.0,7.0,8.0,1.0,1.0,0.0,38.0,1.0,5.0,1.0
316,2010100312,NYG,CHI,CHI,NYG,2010-10-03,15,372.0,17,3,0.0,11.0,7.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0,2.0,7.0,3.0,0.0,2.0,0.0,10.0,0.0,3.0,0.0,110.0,0.6,0.625,16.0,0.0,14,2.0,3.0,13.0,1.0,0.0,0.0,39.0,2.0,9.0,3.0
317,2010100400,MIA,NE,MIA,NE,2010-10-04,9,400.0,14,39,1.0,7.0,15.0,10.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,50.0,2.0,0.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,265.0,0.7560975609756098,0.7916666666666666,32.0,5.0,9,9.0,9.0,6.0,0.0,0.0,3.0,46.0,2.0,3.0,0.0
318,2010101000,BUF,JAC,BUF,JAC,2010-10-10,11,306.0,26,36,0.0,5.0,10.0,3.0,8.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,37.0,4.0,0.0,21.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,381.0,0.6666666666666666,0.8421052631578947,40.0,4.0,11,10.0,11.0,7.0,1.0,0.0,0.0,27.0,3.0,0.0,2.0
319,2010101001,BAL,DEN,BAL,DEN,2010-10-10,11,415.0,31,17,0.0,17.0,10.0,7.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,37.0,0.0,0.0,47.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,346.0,0.56,0.6052631578947368,13.0,5.0,11,1.0,14.0,8.0,0.0,1.0,1.0,30.0,4.0,7.0,1.0
320,2010101002,IND,KC,IND,KC,2010-10-10,10,341.0,19,9,0.0,8.0,14.0,8.0,9.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,32.0,4.0,0.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,261.0,0.6046511627906976,0.5517241379310345,27.0,1.0,10,7.0,8.0,9.0,1.0,3.0,6.0,42.0,4.0,4.0,2.0
321,2010101003,WAS,GB,GB,WAS,2010-10-10,15,373.0,16,13,0.0,3.0,13.0,5.0,12.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,41.0,3.0,0.0,21.0,5.0,8.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,427.0,0.5416666666666666,0.6,17.0,2.0,14,4.0,13.0,11.0,1.0,2.0,2.0,36.0,1.0,6.0,1.0
322,2010101004,DET,STL,DET,STL,2010-10-10,11,348.0,49,6,0.0,4.0,15.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,3.0,0.0,26.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,338.0,0.6571428571428571,0.5227272727272727,28.0,6.0,11,8.0,12.0,8.0,2.0,1.0,2.0,52.0,2.0,4.0,1.0
323,2010101005,CAR,CHI,CHI,CAR,2010-10-10,15,147.0,6,23,0.0,3.0,4.0,3.0,15.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,38.0,2.0,0.0,25.0,5.0,9.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,247.0,0.4827586206896552,0.5333333333333333,42.0,3.0,15,10.0,2.0,12.0,0.0,0.0,3.0,46.0,5.0,6.0,1.0
324,2010101006,CIN,TB,CIN,TB,2010-10-10,13,375.0,21,23,0.0,10.0,11.0,4.0,9.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,48.0,2.0,0.0,29.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,391.0,0.6470588235294118,0.6470588235294118,22.0,5.0,13,6.0,14.0,6.0,0.0,1.0,0.0,43.0,3.0,6.0,4.0
325,2010101008,HOU,NYG,HOU,NYG,2010-10-10,12,195.0,10,34,0.0,2.0,9.0,2.0,9.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,35.0,3.0,0.0,15.0,3.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,414.0,0.48484848484848486,0.675,32.0,5.0,13,9.0,14.0,9.0,0.0,0.0,3.0,36.0,5.0,4.0,1.0
326,2010101007,CLE,ATL,CLE,ATL,2010-10-10,10,269.0,10,19,0.0,1.0,15.0,7.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,37.0,3.0,0.0,20.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,338.0,0.6756756756756757,0.5714285714285714,32.0,6.0,10,6.0,9.0,9.0,0.0,2.0,2.0,33.0,1.0,4.0,2.0
327,2010101009,ARI,NO,ARI,NO,2010-10-10,11,194.0,28,20,0.0,3.0,8.0,4.0,11.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,46.0,1.0,0.0,25.0,4.0,5.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,372.0,0.6428571428571429,0.6756756756756757,22.0,5.0,12,6.0,12.0,6.0,0.0,0.0,3.0,43.0,3.0,3.0,2.0
328,2010101010,DAL,TEN,TEN,DAL,2010-10-10,12,511.0,27,34,0.0,4.0,19.0,7.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,23.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,321.0,0.7209302325581395,0.48,27.0,4.0,12,7.0,7.0,8.0,0.0,1.0,0.0,35.0,2.0,5.0,1.0
329,2010101011,OAK,SD,SD,OAK,2010-10-10,11,275.0,33,27,0.0,4.0,9.0,6.0,9.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,49.0,1.0,0.0,30.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,506.0,0.56,0.6428571428571429,26.0,5.0,11,5.0,19.0,7.0,1.0,1.0,2.0,48.0,5.0,3.0,3.0
330,2010101012,SF,PHI,SF,PHI,2010-10-10,12,364.0,24,28,0.0,3.0,18.0,8.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,52.0,3.0,0.0,22.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,352.0,0.6756756756756757,0.6774193548387096,27.0,3.0,13,5.0,12.0,9.0,1.0,0.0,1.0,50.0,1.0,4.0,2.0
331,2010101100,NYJ,MIN,MIN,NYJ,2010-10-11,13,328.0,28,20,0.0,8.0,12.0,5.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,2.0,0.0,32.0,2.0,7.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,336.0,0.4772727272727273,0.42424242424242425,24.0,7.0,14,3.0,12.0,8.0,0.0,1.0,3.0,29.0,1.0,7.0,3.0
332,2010101700,GB,MIA,GB,MIA,2010-10-17,11,359.0,20,23,0.0,3.0,12.0,3.0,10.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,43.0,1.0,0.0,21.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,381.0,0.5625,0.6052631578947368,39.0,6.0,11,8.0,15.0,8.0,1.0,1.0,1.0,46.0,2.0,4.0,1.0
333,2010101701,STL,SD,SD,STL,2010-10-17,11,300.0,20,17,0.0,7.0,11.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,2.0,0.0,35.0,3.0,6.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,287.0,0.5806451612903226,0.6111111111111112,17.0,4.0,11,6.0,15.0,8.0,0.0,0.0,2.0,48.0,1.0,6.0,0.0
334,2010101702,NE,BAL,BAL,NE,2010-10-17,13,394.0,23,20,0.0,9.0,13.0,4.0,10.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,33.0,1.0,0.0,26.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,377.0,0.6428571428571429,0.7714285714285715,34.0,5.0,13,4.0,13.0,11.0,0.0,2.0,2.0,36.0,3.0,9.0,1.0
335,2010101703,PIT,CLE,CLE,PIT,2010-10-17,10,378.0,28,10,0.0,8.0,13.0,7.0,7.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,29.0,4.0,0.0,35.0,0.0,6.0,1.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,328.0,0.6153846153846154,0.7419354838709677,22.0,6.0,10,2.0,14.0,7.0,0.0,0.0,0.0,30.0,0.0,5.0,2.0
336,2010101704,HOU,KC,KC,HOU,2010-10-17,9,421.0,35,31,0.0,8.0,15.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,33.0,0.0,0.0,22.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,417.0,0.7575757575757576,0.6896551724137931,38.0,9.0,10,9.0,13.0,7.0,0.0,1.0,1.0,34.0,2.0,4.0,0.0
337,2010101705,NYG,DET,NYG,DET,2010-10-17,12,334.0,28,20,0.0,8.0,12.0,5.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,31.0,2.0,0.0,30.0,2.0,6.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,366.0,0.6666666666666666,0.5833333333333334,21.0,9.0,11,5.0,11.0,11.0,0.0,1.0,0.0,37.0,3.0,5.0,4.0
338,2010101706,PHI,ATL,ATL,PHI,2010-10-17,12,474.0,31,17,0.0,9.0,12.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,52.0,5.0,0.0,38.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,293.0,0.8214285714285714,0.5609756097560976,19.0,4.0,12,3.0,13.0,10.0,0.0,0.0,1.0,35.0,2.0,6.0,1.0
339,2010101708,TB,NO,TB,NO,2010-10-17,8,277.0,6,31,0.0,3.0,15.0,6.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,45.0,2.0,0.0,18.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,475.0,0.574468085106383,0.6774193548387096,32.0,9.0,9,14.0,13.0,3.0,0.0,1.0,1.0,41.0,2.0,1.0,2.0
340,2010101707,CHI,SEA,CHI,SEA,2010-10-17,13,307.0,19,23,0.0,3.0,11.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,34.0,2.0,0.0,14.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,353.0,0.4358974358974359,0.625,31.0,7.0,14,6.0,14.0,11.0,0.0,1.0,1.0,43.0,2.0,10.0,0.0
341,2010101709,DEN,NYJ,NYJ,DEN,2010-10-17,13,346.0,20,24,0.0,7.0,10.0,7.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,4.0,0.0,37.0,1.0,6.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,319.0,0.4117647058823529,0.6071428571428571,30.0,5.0,13,7.0,9.0,8.0,0.0,0.0,1.0,40.0,3.0,5.0,1.0
342,2010101710,SF,OAK,OAK,SF,2010-10-17,12,349.0,17,9,0.0,7.0,8.0,7.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,2.0,0.0,31.0,2.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,179.0,0.48484848484848486,0.42105263157894735,30.0,5.0,11,4.0,4.0,10.0,0.0,1.0,0.0,43.0,1.0,6.0,2.0
343,2010101711,MIN,DAL,DAL,MIN,2010-10-17,10,188.0,24,21,0.0,7.0,5.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,37.0,2.0,0.0,28.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,314.0,0.7368421052631579,0.8,28.0,9.0,11,7.0,9.0,8.0,0.0,1.0,0.0,42.0,2.0,5.0,0.0
344,2010101712,WAS,IND,IND,WAS,2010-10-17,14,335.0,24,27,0.0,8.0,15.0,4.0,9.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,36.0,6.0,0.0,24.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,469.0,0.6744186046511628,0.6578947368421053,29.0,3.0,14,5.0,17.0,7.0,0.0,2.0,1.0,31.0,1.0,4.0,2.0
345,2010101800,JAC,TEN,TEN,JAC,2010-10-18,9,249.0,3,30,0.0,7.0,8.0,3.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,54.0,2.0,0.0,25.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,324.0,0.6363636363636364,0.6666666666666666,39.0,8.0,8,8.0,10.0,6.0,0.0,0.0,2.0,49.0,6.0,2.0,1.0
346,2010102400,ATL,CIN,ATL,CIN,2010-10-24,10,454.0,39,32,0.0,9.0,12.0,7.0,6.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,49.0,2.0,0.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,469.0,0.75,0.72,21.0,7.0,11,4.0,23.0,5.0,0.0,2.0,5.0,47.0,4.0,3.0,2.0
347,2010102401,MIA,PIT,PIT,MIA,2010-10-24,11,313.0,22,23,0.0,2.0,13.0,3.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,47.0,1.0,0.0,21.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,348.0,0.6388888888888888,0.7037037037037037,27.0,6.0,11,2.0,12.0,9.0,0.0,1.0,0.0,43.0,4.0,3.0,4.0
348,2010102402,BAL,BUF,BAL,BUF,2010-10-24,14,364.0,37,34,0.0,8.0,12.0,2.0,9.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,33.0,0.0,0.0,29.0,2.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,506.0,0.5161290322580645,0.7073170731707317,35.0,11.0,14,6.0,21.0,6.0,1.0,1.0,3.0,42.0,4.0,2.0,3.0
349,2010102403,KC,JAC,JAC,KC,2010-10-24,9,426.0,41,20,0.0,13.0,10.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,36.0,4.0,0.0,42.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,300.0,0.7222222222222222,0.5625,23.0,3.0,10,4.0,12.0,7.0,0.0,1.0,0.0,35.0,3.0,3.0,1.0
350,2010102404,NO,CLE,NO,CLE,2010-10-24,10,394.0,17,28,0.0,2.0,21.0,5.0,10.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,51.0,1.0,0.0,18.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,210.0,0.7115384615384616,0.5882352941176471,28.0,2.0,10,7.0,3.0,9.0,0.0,1.0,2.0,29.0,5.0,4.0,2.0
351,2010102405,CHI,WAS,WAS,CHI,2010-10-24,14,322.0,13,16,0.0,4.0,14.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,44.0,2.0,0.0,16.0,4.0,7.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,308.0,0.7222222222222222,0.5666666666666667,28.0,2.0,14,4.0,9.0,11.0,0.0,1.0,2.0,39.0,5.0,7.0,6.0
352,2010102406,CAR,SF,CAR,SF,2010-10-24,12,379.0,23,19,0.0,2.0,16.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,57.0,2.0,0.0,34.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,282.0,0.7,0.45161290322580644,22.0,4.0,12,6.0,9.0,9.0,0.0,2.0,2.0,41.0,6.0,7.0,1.0
353,2010102408,TEN,PHI,TEN,PHI,2010-10-24,13,328.0,36,19,0.0,4.0,8.0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,26.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,326.0,0.5862068965517241,0.5652173913043478,24.0,10.0,13,6.0,15.0,8.0,0.0,0.0,0.0,44.0,1.0,5.0,1.0
354,2010102407,TB,STL,TB,STL,2010-10-24,9,313.0,18,17,0.0,6.0,10.0,5.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,39.0,1.0,0.0,22.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,285.0,0.575,0.5,32.0,7.0,9,9.0,9.0,7.0,0.0,1.0,2.0,36.0,0.0,4.0,1.0
355,2010102409,SEA,ARI,SEA,ARI,2010-10-24,12,302.0,22,10,0.0,4.0,10.0,7.0,14.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,54.0,6.0,0.0,36.0,5.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,227.0,0.5263157894736842,0.375,20.0,2.0,13,6.0,6.0,10.0,1.0,1.0,3.0,29.0,0.0,5.0,3.0
356,2010102410,SD,NE,SD,NE,2010-10-24,11,363.0,20,23,0.0,4.0,18.0,7.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,52.0,1.0,0.0,19.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,179.0,0.6938775510204082,0.59375,22.0,3.0,11,3.0,8.0,9.0,1.0,0.0,1.0,37.0,2.0,4.0,0.0
357,2010102411,DEN,OAK,OAK,DEN,2010-10-24,13,240.0,14,58,0.0,2.0,7.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,35.0,1.0,0.0,17.0,4.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,508.0,0.42857142857142855,0.6,52.0,6.0,14,18.0,9.0,7.0,0.0,0.0,0.0,48.0,4.0,4.0,2.0
358,2010102412,GB,MIN,MIN,GB,2010-10-24,10,379.0,27,24,0.0,5.0,14.0,6.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,35.0,2.0,0.0,23.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,402.0,0.6363636363636364,0.6153846153846154,36.0,6.0,10,11.0,9.0,8.0,1.0,1.0,0.0,40.0,2.0,2.0,1.0
359,2010102500,DAL,NYG,NYG,DAL,2010-10-25,15,256.0,34,41,0.0,3.0,11.0,0.0,10.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,39.0,0.0,0.0,13.0,3.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,497.0,0.525,0.78125,37.0,5.0,15,7.0,17.0,8.0,0.0,1.0,1.0,54.0,2.0,3.0,3.0
360,2010103100,SF,DEN,DEN,SF,2010-10-31,12,339.0,24,16,0.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,56.0,2.0,0.0,42.0,0.0,6.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,398.0,0.631578947368421,0.717948717948718,17.0,2.0,12,3.0,16.0,8.0,0.0,1.0,2.0,54.0,1.0,7.0,1.0
361,2010103101,DAL,JAC,DAL,JAC,2010-10-31,12,415.0,17,35,0.0,5.0,16.0,6.0,7.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,58.0,3.0,0.0,22.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,387.0,0.7555555555555555,0.8095238095238095,34.0,6.0,11,6.0,14.0,6.0,0.0,1.0,1.0,44.0,2.0,5.0,1.0
362,2010103102,CIN,MIA,CIN,MIA,2010-10-31,11,262.0,14,22,0.0,7.0,7.0,6.0,10.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,35.0,3.0,0.0,26.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,354.0,0.4594594594594595,0.6666666666666666,31.0,5.0,12,8.0,10.0,10.0,0.0,0.0,0.0,45.0,0.0,4.0,0.0
363,2010103103,KC,BUF,KC,BUF,2010-10-31,12,414.0,13,10,0.0,14.0,10.0,4.0,11.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,44.0,1.0,0.0,45.0,3.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,328.0,0.5384615384615384,0.5106382978723404,33.0,11.0,11,7.0,12.0,12.0,1.0,2.0,1.0,43.0,2.0,7.0,3.0
364,2010103104,DET,WAS,WAS,DET,2010-10-31,16,306.0,37,25,0.0,6.0,10.0,4.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,3.0,0.0,25.0,1.0,9.0,2.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,275.0,0.5909090909090909,0.5833333333333334,19.0,2.0,17,2.0,10.0,12.0,1.0,1.0,1.0,43.0,4.0,9.0,2.0
365,2010103105,STL,CAR,STL,CAR,2010-10-31,11,246.0,20,10,0.0,1.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,51.0,4.0,0.0,29.0,2.0,5.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,201.0,0.78125,0.6764705882352942,17.0,7.0,11,2.0,12.0,7.0,0.0,1.0,2.0,43.0,4.0,5.0,2.0
366,2010103106,NYJ,GB,GB,NYJ,2010-10-31,13,360.0,0,9,0.0,3.0,11.0,7.0,10.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,42.0,0.0,0.0,29.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,237.0,0.4444444444444444,0.4411764705882353,26.0,2.0,12,2.0,10.0,12.0,0.0,0.0,0.0,29.0,2.0,8.0,0.0
367,2010103107,SD,TEN,SD,TEN,2010-10-31,12,456.0,33,25,1.0,6.0,13.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,4.0,0.0,34.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,370.0,0.7714285714285715,0.5,19.0,4.0,11,2.0,11.0,9.0,1.0,1.0,1.0,31.0,3.0,6.0,0.0
368,2010103108,NE,MIN,NE,MIN,2010-10-31,9,362.0,28,18,0.0,9.0,9.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,3.0,0.0,27.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,412.0,0.5925925925925926,0.7027027027027027,28.0,4.0,10,7.0,13.0,7.0,1.0,0.0,0.0,33.0,4.0,4.0,0.0
369,2010103109,ARI,TB,ARI,TB,2010-10-31,13,396.0,34,36,0.0,6.0,14.0,7.0,6.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,42.0,3.0,0.0,23.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,407.0,0.6666666666666666,0.72,30.0,4.0,12,9.0,9.0,8.0,0.0,0.0,2.0,38.0,2.0,6.0,1.0
370,2010103110,OAK,SEA,OAK,SEA,2010-10-31,13,545.0,33,3,0.0,8.0,9.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,39.0,2.0,5.0,1.0,1.0,1.0,0.0,8.0,0.0,5.0,0.0,162.0,0.5555555555555556,0.41935483870967744,19.0,1.0,14,2.0,5.0,15.0,0.0,1.0,1.0,41.0,5.0,9.0,1.0
371,2010103111,NO,PIT,PIT,NO,2010-10-31,11,318.0,20,10,0.0,3.0,14.0,7.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,44.0,4.0,0.0,21.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,279.0,0.7906976744186046,0.6296296296296297,21.0,3.0,10,7.0,6.0,7.0,1.0,0.0,2.0,34.0,2.0,4.0,2.0
372,2010110100,IND,HOU,HOU,IND,2010-11-01,11,366.0,29,17,0.0,8.0,15.0,7.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,39.0,5.0,0.0,28.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,291.0,0.5777777777777777,0.5945945945945946,18.0,3.0,10,7.0,10.0,8.0,1.0,0.0,0.0,40.0,0.0,5.0,2.0
373,2010110700,DET,NYJ,DET,NYJ,2010-11-07,12,306.0,20,23,0.0,3.0,12.0,5.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,45.0,5.0,0.0,28.0,2.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,437.0,0.5405405405405406,0.5789473684210527,30.0,5.0,13,5.0,15.0,8.0,0.0,0.0,1.0,52.0,1.0,7.0,4.0
374,2010110701,BAL,MIA,BAL,MIA,2010-11-07,9,402.0,26,10,0.0,8.0,15.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,0.0,39.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,289.0,0.75,0.7096774193548387,17.0,6.0,9,4.0,12.0,6.0,0.0,1.0,0.0,40.0,0.0,3.0,3.0
375,2010110702,CLE,NE,CLE,NE,2010-11-07,10,404.0,34,14,0.0,12.0,10.0,7.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,2.0,0.0,44.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,283.0,0.7368421052631579,0.5135135135135135,20.0,3.0,10,3.0,15.0,8.0,0.0,1.0,0.0,35.0,1.0,5.0,2.0
